KommuneNr,IndicatorType,Year,Value,KommuneName
430,Udg. til transport og infrastruktur pr. indb.,2010,1490.0,Faaborg-Midtfyn Kommune
430,Udg. til transport og infrastruktur pr. indb.,2011,1352.0,Faaborg-Midtfyn Kommune
430,Udg. til transport og infrastruktur pr. indb.,2012,1340.0,Faaborg-Midtfyn Kommune
430,Udg. til transport og infrastruktur pr. indb.,2013,1817.0,Faaborg-Midtfyn Kommune
430,Udg. til transport og infrastruktur pr. indb.,2014,1585.0,Faaborg-Midtfyn Kommune
430,Udg. til transport og infrastruktur pr. indb.,2015,1744.0,Faaborg-Midtfyn Kommune
430,Udg. til transport og infrastruktur pr. indb.,2016,1625.0,Faaborg-Midtfyn Kommune
430,Udg. til transport og infrastruktur pr. indb.,2017,1780.0,Faaborg-Midtfyn Kommune
430,Udg. til transport og infrastruktur pr. indb.,2018,1707.0,Faaborg-Midtfyn Kommune
430,Udg. til transport og infrastruktur pr. indb.,2019,1768.0,Faaborg-Midtfyn Kommune
430,Udg. til transport og infrastruktur pr. indb.,2020,1780.0,Faaborg-Midtfyn Kommune
440,Udg. til transport og infrastruktur pr. indb.,2010,1683.0,Kerteminde Kommune
440,Udg. til transport og infrastruktur pr. indb.,2011,1547.0,Kerteminde Kommune
440,Udg. til transport og infrastruktur pr. indb.,2012,1536.0,Kerteminde Kommune
440,Udg. til transport og infrastruktur pr. indb.,2013,1348.0,Kerteminde Kommune
440,Udg. til transport og infrastruktur pr. indb.,2014,1692.0,Kerteminde Kommune
440,Udg. til transport og infrastruktur pr. indb.,2015,1434.0,Kerteminde Kommune
440,Udg. til transport og infrastruktur pr. indb.,2016,1607.0,Kerteminde Kommune
440,Udg. til transport og infrastruktur pr. indb.,2017,1482.0,Kerteminde Kommune
440,Udg. til transport og infrastruktur pr. indb.,2018,1427.0,Kerteminde Kommune
440,Udg. til transport og infrastruktur pr. indb.,2019,1352.0,Kerteminde Kommune
440,Udg. til transport og infrastruktur pr. indb.,2020,1464.0,Kerteminde Kommune
450,Udg. til transport og infrastruktur pr. indb.,2010,1773.0,Nyborg Kommune
450,Udg. til transport og infrastruktur pr. indb.,2011,1573.0,Nyborg Kommune
450,Udg. til transport og infrastruktur pr. indb.,2012,1500.0,Nyborg Kommune
450,Udg. til transport og infrastruktur pr. indb.,2013,1481.0,Nyborg Kommune
450,Udg. til transport og infrastruktur pr. indb.,2014,1431.0,Nyborg Kommune
450,Udg. til transport og infrastruktur pr. indb.,2015,1371.0,Nyborg Kommune
450,Udg. til transport og infrastruktur pr. indb.,2016,1400.0,Nyborg Kommune
450,Udg. til transport og infrastruktur pr. indb.,2017,1371.0,Nyborg Kommune
450,Udg. til transport og infrastruktur pr. indb.,2018,1456.0,Nyborg Kommune
450,Udg. til transport og infrastruktur pr. indb.,2019,1434.0,Nyborg Kommune
450,Udg. til transport og infrastruktur pr. indb.,2020,1523.0,Nyborg Kommune
461,Udg. til transport og infrastruktur pr. indb.,2010,1422.0,Odense Kommune
461,Udg. til transport og infrastruktur pr. indb.,2011,1487.0,Odense Kommune
461,Udg. til transport og infrastruktur pr. indb.,2012,1450.0,Odense Kommune
461,Udg. til transport og infrastruktur pr. indb.,2013,1186.0,Odense Kommune
461,Udg. til transport og infrastruktur pr. indb.,2014,1766.0,Odense Kommune
461,Udg. til transport og infrastruktur pr. indb.,2015,1572.0,Odense Kommune
461,Udg. til transport og infrastruktur pr. indb.,2016,1449.0,Odense Kommune
461,Udg. til transport og infrastruktur pr. indb.,2017,1573.0,Odense Kommune
461,Udg. til transport og infrastruktur pr. indb.,2018,1573.0,Odense Kommune
461,Udg. til transport og infrastruktur pr. indb.,2019,1855.0,Odense Kommune
461,Udg. til transport og infrastruktur pr. indb.,2020,1898.0,Odense Kommune
479,Udg. til transport og infrastruktur pr. indb.,2010,1355.0,Svendborg Kommune
479,Udg. til transport og infrastruktur pr. indb.,2011,1381.0,Svendborg Kommune
479,Udg. til transport og infrastruktur pr. indb.,2012,1214.0,Svendborg Kommune
479,Udg. til transport og infrastruktur pr. indb.,2013,1371.0,Svendborg Kommune
479,Udg. til transport og infrastruktur pr. indb.,2014,1254.0,Svendborg Kommune
479,Udg. til transport og infrastruktur pr. indb.,2015,1252.0,Svendborg Kommune
479,Udg. til transport og infrastruktur pr. indb.,2016,1202.0,Svendborg Kommune
479,Udg. til transport og infrastruktur pr. indb.,2017,1254.0,Svendborg Kommune
479,Udg. til transport og infrastruktur pr. indb.,2018,1179.0,Svendborg Kommune
479,Udg. til transport og infrastruktur pr. indb.,2019,1257.0,Svendborg Kommune
479,Udg. til transport og infrastruktur pr. indb.,2020,1293.0,Svendborg Kommune
480,Udg. til transport og infrastruktur pr. indb.,2010,1762.0,Nordfyns Kommune
480,Udg. til transport og infrastruktur pr. indb.,2011,1475.0,Nordfyns Kommune
480,Udg. til transport og infrastruktur pr. indb.,2012,1687.0,Nordfyns Kommune
480,Udg. til transport og infrastruktur pr. indb.,2013,1902.0,Nordfyns Kommune
480,Udg. til transport og infrastruktur pr. indb.,2014,1481.0,Nordfyns Kommune
480,Udg. til transport og infrastruktur pr. indb.,2015,2309.0,Nordfyns Kommune
480,Udg. til transport og infrastruktur pr. indb.,2016,2306.0,Nordfyns Kommune
480,Udg. til transport og infrastruktur pr. indb.,2017,2192.0,Nordfyns Kommune
480,Udg. til transport og infrastruktur pr. indb.,2018,2612.0,Nordfyns Kommune
480,Udg. til transport og infrastruktur pr. indb.,2019,2527.0,Nordfyns Kommune
480,Udg. til transport og infrastruktur pr. indb.,2020,2449.0,Nordfyns Kommune
482,Udg. til transport og infrastruktur pr. indb.,2010,2028.0,Langeland Kommune
482,Udg. til transport og infrastruktur pr. indb.,2011,2316.0,Langeland Kommune
482,Udg. til transport og infrastruktur pr. indb.,2012,2376.0,Langeland Kommune
482,Udg. til transport og infrastruktur pr. indb.,2013,2547.0,Langeland Kommune
482,Udg. til transport og infrastruktur pr. indb.,2014,2397.0,Langeland Kommune
482,Udg. til transport og infrastruktur pr. indb.,2015,2390.0,Langeland Kommune
482,Udg. til transport og infrastruktur pr. indb.,2016,2694.0,Langeland Kommune
482,Udg. til transport og infrastruktur pr. indb.,2017,2786.0,Langeland Kommune
482,Udg. til transport og infrastruktur pr. indb.,2018,3098.0,Langeland Kommune
482,Udg. til transport og infrastruktur pr. indb.,2019,2737.0,Langeland Kommune
482,Udg. til transport og infrastruktur pr. indb.,2020,2410.0,Langeland Kommune
492,Udg. til transport og infrastruktur pr. indb.,2010,2791.0,Ærø Kommune
492,Udg. til transport og infrastruktur pr. indb.,2011,5149.0,Ærø Kommune
492,Udg. til transport og infrastruktur pr. indb.,2012,4992.0,Ærø Kommune
492,Udg. til transport og infrastruktur pr. indb.,2013,4701.0,Ærø Kommune
492,Udg. til transport og infrastruktur pr. indb.,2014,5596.0,Ærø Kommune
492,Udg. til transport og infrastruktur pr. indb.,2015,5653.0,Ærø Kommune
492,Udg. til transport og infrastruktur pr. indb.,2016,5223.0,Ærø Kommune
492,Udg. til transport og infrastruktur pr. indb.,2017,4922.0,Ærø Kommune
492,Udg. til transport og infrastruktur pr. indb.,2018,5403.0,Ærø Kommune
492,Udg. til transport og infrastruktur pr. indb.,2019,6062.0,Ærø Kommune
492,Udg. til transport og infrastruktur pr. indb.,2020,8103.0,Ærø Kommune
510,Udg. til transport og infrastruktur pr. indb.,2010,2026.0,Haderslev Kommune
510,Udg. til transport og infrastruktur pr. indb.,2011,1541.0,Haderslev Kommune
510,Udg. til transport og infrastruktur pr. indb.,2012,1837.0,Haderslev Kommune
510,Udg. til transport og infrastruktur pr. indb.,2013,2005.0,Haderslev Kommune
510,Udg. til transport og infrastruktur pr. indb.,2014,2129.0,Haderslev Kommune
510,Udg. til transport og infrastruktur pr. indb.,2015,1689.0,Haderslev Kommune
510,Udg. til transport og infrastruktur pr. indb.,2016,1718.0,Haderslev Kommune
510,Udg. til transport og infrastruktur pr. indb.,2017,1863.0,Haderslev Kommune
510,Udg. til transport og infrastruktur pr. indb.,2018,2013.0,Haderslev Kommune
510,Udg. til transport og infrastruktur pr. indb.,2019,2023.0,Haderslev Kommune
510,Udg. til transport og infrastruktur pr. indb.,2020,2045.0,Haderslev Kommune
530,Udg. til transport og infrastruktur pr. indb.,2010,1381.0,Billund Kommune
530,Udg. til transport og infrastruktur pr. indb.,2011,1165.0,Billund Kommune
530,Udg. til transport og infrastruktur pr. indb.,2012,1505.0,Billund Kommune
530,Udg. til transport og infrastruktur pr. indb.,2013,1487.0,Billund Kommune
530,Udg. til transport og infrastruktur pr. indb.,2014,1503.0,Billund Kommune
530,Udg. til transport og infrastruktur pr. indb.,2015,1733.0,Billund Kommune
530,Udg. til transport og infrastruktur pr. indb.,2016,1753.0,Billund Kommune
530,Udg. til transport og infrastruktur pr. indb.,2017,1842.0,Billund Kommune
530,Udg. til transport og infrastruktur pr. indb.,2018,1951.0,Billund Kommune
530,Udg. til transport og infrastruktur pr. indb.,2019,1893.0,Billund Kommune
530,Udg. til transport og infrastruktur pr. indb.,2020,1960.0,Billund Kommune
540,Udg. til transport og infrastruktur pr. indb.,2010,1940.0,Sønderborg Kommune
540,Udg. til transport og infrastruktur pr. indb.,2011,1680.0,Sønderborg Kommune
540,Udg. til transport og infrastruktur pr. indb.,2012,1870.0,Sønderborg Kommune
540,Udg. til transport og infrastruktur pr. indb.,2013,1663.0,Sønderborg Kommune
540,Udg. til transport og infrastruktur pr. indb.,2014,1614.0,Sønderborg Kommune
540,Udg. til transport og infrastruktur pr. indb.,2015,1694.0,Sønderborg Kommune
540,Udg. til transport og infrastruktur pr. indb.,2016,1691.0,Sønderborg Kommune
540,Udg. til transport og infrastruktur pr. indb.,2017,1715.0,Sønderborg Kommune
540,Udg. til transport og infrastruktur pr. indb.,2018,1927.0,Sønderborg Kommune
540,Udg. til transport og infrastruktur pr. indb.,2019,1902.0,Sønderborg Kommune
540,Udg. til transport og infrastruktur pr. indb.,2020,1825.0,Sønderborg Kommune
550,Udg. til transport og infrastruktur pr. indb.,2010,2082.0,Tønder Kommune
550,Udg. til transport og infrastruktur pr. indb.,2011,1960.0,Tønder Kommune
550,Udg. til transport og infrastruktur pr. indb.,2012,2208.0,Tønder Kommune
550,Udg. til transport og infrastruktur pr. indb.,2013,2243.0,Tønder Kommune
550,Udg. til transport og infrastruktur pr. indb.,2014,2357.0,Tønder Kommune
550,Udg. til transport og infrastruktur pr. indb.,2015,2404.0,Tønder Kommune
550,Udg. til transport og infrastruktur pr. indb.,2016,2244.0,Tønder Kommune
550,Udg. til transport og infrastruktur pr. indb.,2017,2614.0,Tønder Kommune
550,Udg. til transport og infrastruktur pr. indb.,2018,2513.0,Tønder Kommune
550,Udg. til transport og infrastruktur pr. indb.,2019,2580.0,Tønder Kommune
550,Udg. til transport og infrastruktur pr. indb.,2020,2697.0,Tønder Kommune
561,Udg. til transport og infrastruktur pr. indb.,2010,1584.0,Esbjerg Kommune
561,Udg. til transport og infrastruktur pr. indb.,2011,1453.0,Esbjerg Kommune
561,Udg. til transport og infrastruktur pr. indb.,2012,1437.0,Esbjerg Kommune
561,Udg. til transport og infrastruktur pr. indb.,2013,1454.0,Esbjerg Kommune
561,Udg. til transport og infrastruktur pr. indb.,2014,1392.0,Esbjerg Kommune
561,Udg. til transport og infrastruktur pr. indb.,2015,1575.0,Esbjerg Kommune
561,Udg. til transport og infrastruktur pr. indb.,2016,1547.0,Esbjerg Kommune
561,Udg. til transport og infrastruktur pr. indb.,2017,1530.0,Esbjerg Kommune
561,Udg. til transport og infrastruktur pr. indb.,2018,1703.0,Esbjerg Kommune
561,Udg. til transport og infrastruktur pr. indb.,2019,1705.0,Esbjerg Kommune
561,Udg. til transport og infrastruktur pr. indb.,2020,1644.0,Esbjerg Kommune
563,Udg. til transport og infrastruktur pr. indb.,2010,1929.0,Fanø Kommune
563,Udg. til transport og infrastruktur pr. indb.,2011,2323.0,Fanø Kommune
563,Udg. til transport og infrastruktur pr. indb.,2012,2683.0,Fanø Kommune
563,Udg. til transport og infrastruktur pr. indb.,2013,999.0,Fanø Kommune
563,Udg. til transport og infrastruktur pr. indb.,2014,2321.0,Fanø Kommune
563,Udg. til transport og infrastruktur pr. indb.,2015,1625.0,Fanø Kommune
563,Udg. til transport og infrastruktur pr. indb.,2016,2008.0,Fanø Kommune
563,Udg. til transport og infrastruktur pr. indb.,2017,2270.0,Fanø Kommune
563,Udg. til transport og infrastruktur pr. indb.,2018,2864.0,Fanø Kommune
563,Udg. til transport og infrastruktur pr. indb.,2019,1729.0,Fanø Kommune
563,Udg. til transport og infrastruktur pr. indb.,2020,1709.0,Fanø Kommune
573,Udg. til transport og infrastruktur pr. indb.,2010,1853.0,Varde Kommune
573,Udg. til transport og infrastruktur pr. indb.,2011,1690.0,Varde Kommune
573,Udg. til transport og infrastruktur pr. indb.,2012,1719.0,Varde Kommune
573,Udg. til transport og infrastruktur pr. indb.,2013,1531.0,Varde Kommune
573,Udg. til transport og infrastruktur pr. indb.,2014,1563.0,Varde Kommune
573,Udg. til transport og infrastruktur pr. indb.,2015,1562.0,Varde Kommune
573,Udg. til transport og infrastruktur pr. indb.,2016,1517.0,Varde Kommune
573,Udg. til transport og infrastruktur pr. indb.,2017,1562.0,Varde Kommune
573,Udg. til transport og infrastruktur pr. indb.,2018,1595.0,Varde Kommune
573,Udg. til transport og infrastruktur pr. indb.,2019,1685.0,Varde Kommune
573,Udg. til transport og infrastruktur pr. indb.,2020,1699.0,Varde Kommune
575,Udg. til transport og infrastruktur pr. indb.,2010,1749.0,Vejen Kommune
575,Udg. til transport og infrastruktur pr. indb.,2011,1622.0,Vejen Kommune
575,Udg. til transport og infrastruktur pr. indb.,2012,1624.0,Vejen Kommune
575,Udg. til transport og infrastruktur pr. indb.,2013,2163.0,Vejen Kommune
575,Udg. til transport og infrastruktur pr. indb.,2014,2038.0,Vejen Kommune
575,Udg. til transport og infrastruktur pr. indb.,2015,1954.0,Vejen Kommune
575,Udg. til transport og infrastruktur pr. indb.,2016,2086.0,Vejen Kommune
575,Udg. til transport og infrastruktur pr. indb.,2017,1958.0,Vejen Kommune
575,Udg. til transport og infrastruktur pr. indb.,2018,2086.0,Vejen Kommune
575,Udg. til transport og infrastruktur pr. indb.,2019,2049.0,Vejen Kommune
575,Udg. til transport og infrastruktur pr. indb.,2020,2130.0,Vejen Kommune
580,Udg. til transport og infrastruktur pr. indb.,2010,2088.0,Aabenraa Kommune
580,Udg. til transport og infrastruktur pr. indb.,2011,2002.0,Aabenraa Kommune
580,Udg. til transport og infrastruktur pr. indb.,2012,1937.0,Aabenraa Kommune
580,Udg. til transport og infrastruktur pr. indb.,2013,2144.0,Aabenraa Kommune
580,Udg. til transport og infrastruktur pr. indb.,2014,1868.0,Aabenraa Kommune
580,Udg. til transport og infrastruktur pr. indb.,2015,2272.0,Aabenraa Kommune
580,Udg. til transport og infrastruktur pr. indb.,2016,2077.0,Aabenraa Kommune
580,Udg. til transport og infrastruktur pr. indb.,2017,1927.0,Aabenraa Kommune
580,Udg. til transport og infrastruktur pr. indb.,2018,2062.0,Aabenraa Kommune
580,Udg. til transport og infrastruktur pr. indb.,2019,2056.0,Aabenraa Kommune
580,Udg. til transport og infrastruktur pr. indb.,2020,2119.0,Aabenraa Kommune
607,Udg. til transport og infrastruktur pr. indb.,2010,1341.0,Fredericia Kommune
607,Udg. til transport og infrastruktur pr. indb.,2011,1076.0,Fredericia Kommune
607,Udg. til transport og infrastruktur pr. indb.,2012,893.0,Fredericia Kommune
607,Udg. til transport og infrastruktur pr. indb.,2013,959.0,Fredericia Kommune
607,Udg. til transport og infrastruktur pr. indb.,2014,844.0,Fredericia Kommune
607,Udg. til transport og infrastruktur pr. indb.,2015,808.0,Fredericia Kommune
607,Udg. til transport og infrastruktur pr. indb.,2016,914.0,Fredericia Kommune
607,Udg. til transport og infrastruktur pr. indb.,2017,1037.0,Fredericia Kommune
607,Udg. til transport og infrastruktur pr. indb.,2018,992.0,Fredericia Kommune
607,Udg. til transport og infrastruktur pr. indb.,2019,1195.0,Fredericia Kommune
607,Udg. til transport og infrastruktur pr. indb.,2020,976.0,Fredericia Kommune
621,Udg. til transport og infrastruktur pr. indb.,2010,1299.0,Kolding Kommune
621,Udg. til transport og infrastruktur pr. indb.,2011,1332.0,Kolding Kommune
621,Udg. til transport og infrastruktur pr. indb.,2012,1439.0,Kolding Kommune
621,Udg. til transport og infrastruktur pr. indb.,2013,1572.0,Kolding Kommune
621,Udg. til transport og infrastruktur pr. indb.,2014,1777.0,Kolding Kommune
621,Udg. til transport og infrastruktur pr. indb.,2015,1747.0,Kolding Kommune
621,Udg. til transport og infrastruktur pr. indb.,2016,1924.0,Kolding Kommune
621,Udg. til transport og infrastruktur pr. indb.,2017,2164.0,Kolding Kommune
621,Udg. til transport og infrastruktur pr. indb.,2018,2135.0,Kolding Kommune
621,Udg. til transport og infrastruktur pr. indb.,2019,2068.0,Kolding Kommune
621,Udg. til transport og infrastruktur pr. indb.,2020,2067.0,Kolding Kommune
630,Udg. til transport og infrastruktur pr. indb.,2010,1664.0,Vejle Kommune
630,Udg. til transport og infrastruktur pr. indb.,2011,1512.0,Vejle Kommune
630,Udg. til transport og infrastruktur pr. indb.,2012,1540.0,Vejle Kommune
630,Udg. til transport og infrastruktur pr. indb.,2013,1586.0,Vejle Kommune
630,Udg. til transport og infrastruktur pr. indb.,2014,1620.0,Vejle Kommune
630,Udg. til transport og infrastruktur pr. indb.,2015,1497.0,Vejle Kommune
630,Udg. til transport og infrastruktur pr. indb.,2016,1575.0,Vejle Kommune
630,Udg. til transport og infrastruktur pr. indb.,2017,1642.0,Vejle Kommune
630,Udg. til transport og infrastruktur pr. indb.,2018,1617.0,Vejle Kommune
630,Udg. til transport og infrastruktur pr. indb.,2019,1580.0,Vejle Kommune
630,Udg. til transport og infrastruktur pr. indb.,2020,1596.0,Vejle Kommune
615,Udg. til transport og infrastruktur pr. indb.,2010,1451.0,Horsens Kommune
615,Udg. til transport og infrastruktur pr. indb.,2011,1378.0,Horsens Kommune
615,Udg. til transport og infrastruktur pr. indb.,2012,1533.0,Horsens Kommune
615,Udg. til transport og infrastruktur pr. indb.,2013,1484.0,Horsens Kommune
615,Udg. til transport og infrastruktur pr. indb.,2014,1557.0,Horsens Kommune
615,Udg. til transport og infrastruktur pr. indb.,2015,1381.0,Horsens Kommune
615,Udg. til transport og infrastruktur pr. indb.,2016,1307.0,Horsens Kommune
615,Udg. til transport og infrastruktur pr. indb.,2017,1767.0,Horsens Kommune
615,Udg. til transport og infrastruktur pr. indb.,2018,1715.0,Horsens Kommune
615,Udg. til transport og infrastruktur pr. indb.,2019,1886.0,Horsens Kommune
615,Udg. til transport og infrastruktur pr. indb.,2020,1949.0,Horsens Kommune
657,Udg. til transport og infrastruktur pr. indb.,2010,1743.0,Herning Kommune
657,Udg. til transport og infrastruktur pr. indb.,2011,1360.0,Herning Kommune
657,Udg. til transport og infrastruktur pr. indb.,2012,1539.0,Herning Kommune
657,Udg. til transport og infrastruktur pr. indb.,2013,1492.0,Herning Kommune
657,Udg. til transport og infrastruktur pr. indb.,2014,1586.0,Herning Kommune
657,Udg. til transport og infrastruktur pr. indb.,2015,1475.0,Herning Kommune
657,Udg. til transport og infrastruktur pr. indb.,2016,1667.0,Herning Kommune
657,Udg. til transport og infrastruktur pr. indb.,2017,1749.0,Herning Kommune
657,Udg. til transport og infrastruktur pr. indb.,2018,1579.0,Herning Kommune
657,Udg. til transport og infrastruktur pr. indb.,2019,1602.0,Herning Kommune
657,Udg. til transport og infrastruktur pr. indb.,2020,1603.0,Herning Kommune
661,Udg. til transport og infrastruktur pr. indb.,2010,1762.0,Holstebro Kommune
661,Udg. til transport og infrastruktur pr. indb.,2011,1527.0,Holstebro Kommune
661,Udg. til transport og infrastruktur pr. indb.,2012,1718.0,Holstebro Kommune
661,Udg. til transport og infrastruktur pr. indb.,2013,1713.0,Holstebro Kommune
661,Udg. til transport og infrastruktur pr. indb.,2014,1704.0,Holstebro Kommune
661,Udg. til transport og infrastruktur pr. indb.,2015,1760.0,Holstebro Kommune
661,Udg. til transport og infrastruktur pr. indb.,2016,1738.0,Holstebro Kommune
661,Udg. til transport og infrastruktur pr. indb.,2017,1702.0,Holstebro Kommune
661,Udg. til transport og infrastruktur pr. indb.,2018,1723.0,Holstebro Kommune
661,Udg. til transport og infrastruktur pr. indb.,2019,1955.0,Holstebro Kommune
661,Udg. til transport og infrastruktur pr. indb.,2020,1941.0,Holstebro Kommune
665,Udg. til transport og infrastruktur pr. indb.,2010,2487.0,Lemvig Kommune
665,Udg. til transport og infrastruktur pr. indb.,2011,2179.0,Lemvig Kommune
665,Udg. til transport og infrastruktur pr. indb.,2012,2156.0,Lemvig Kommune
665,Udg. til transport og infrastruktur pr. indb.,2013,2167.0,Lemvig Kommune
665,Udg. til transport og infrastruktur pr. indb.,2014,2084.0,Lemvig Kommune
665,Udg. til transport og infrastruktur pr. indb.,2015,1952.0,Lemvig Kommune
665,Udg. til transport og infrastruktur pr. indb.,2016,1904.0,Lemvig Kommune
665,Udg. til transport og infrastruktur pr. indb.,2017,1985.0,Lemvig Kommune
665,Udg. til transport og infrastruktur pr. indb.,2018,2231.0,Lemvig Kommune
665,Udg. til transport og infrastruktur pr. indb.,2019,2155.0,Lemvig Kommune
665,Udg. til transport og infrastruktur pr. indb.,2020,2203.0,Lemvig Kommune
671,Udg. til transport og infrastruktur pr. indb.,2010,1793.0,Struer Kommune
671,Udg. til transport og infrastruktur pr. indb.,2011,1666.0,Struer Kommune
671,Udg. til transport og infrastruktur pr. indb.,2012,1636.0,Struer Kommune
671,Udg. til transport og infrastruktur pr. indb.,2013,1699.0,Struer Kommune
671,Udg. til transport og infrastruktur pr. indb.,2014,1597.0,Struer Kommune
671,Udg. til transport og infrastruktur pr. indb.,2015,1649.0,Struer Kommune
671,Udg. til transport og infrastruktur pr. indb.,2016,1540.0,Struer Kommune
671,Udg. til transport og infrastruktur pr. indb.,2017,1555.0,Struer Kommune
671,Udg. til transport og infrastruktur pr. indb.,2018,1522.0,Struer Kommune
671,Udg. til transport og infrastruktur pr. indb.,2019,1682.0,Struer Kommune
671,Udg. til transport og infrastruktur pr. indb.,2020,1721.0,Struer Kommune
706,Udg. til transport og infrastruktur pr. indb.,2010,1855.0,Syddjurs Kommune
706,Udg. til transport og infrastruktur pr. indb.,2011,1387.0,Syddjurs Kommune
706,Udg. til transport og infrastruktur pr. indb.,2012,1508.0,Syddjurs Kommune
706,Udg. til transport og infrastruktur pr. indb.,2013,1596.0,Syddjurs Kommune
706,Udg. til transport og infrastruktur pr. indb.,2014,1499.0,Syddjurs Kommune
706,Udg. til transport og infrastruktur pr. indb.,2015,1431.0,Syddjurs Kommune
706,Udg. til transport og infrastruktur pr. indb.,2016,1383.0,Syddjurs Kommune
706,Udg. til transport og infrastruktur pr. indb.,2017,1483.0,Syddjurs Kommune
706,Udg. til transport og infrastruktur pr. indb.,2018,1465.0,Syddjurs Kommune
706,Udg. til transport og infrastruktur pr. indb.,2019,1553.0,Syddjurs Kommune
706,Udg. til transport og infrastruktur pr. indb.,2020,1364.0,Syddjurs Kommune
707,Udg. til transport og infrastruktur pr. indb.,2010,1870.0,Norddjurs Kommune
707,Udg. til transport og infrastruktur pr. indb.,2011,1224.0,Norddjurs Kommune
707,Udg. til transport og infrastruktur pr. indb.,2012,1436.0,Norddjurs Kommune
707,Udg. til transport og infrastruktur pr. indb.,2013,1758.0,Norddjurs Kommune
707,Udg. til transport og infrastruktur pr. indb.,2014,1433.0,Norddjurs Kommune
707,Udg. til transport og infrastruktur pr. indb.,2015,1298.0,Norddjurs Kommune
707,Udg. til transport og infrastruktur pr. indb.,2016,1645.0,Norddjurs Kommune
707,Udg. til transport og infrastruktur pr. indb.,2017,1572.0,Norddjurs Kommune
707,Udg. til transport og infrastruktur pr. indb.,2018,1598.0,Norddjurs Kommune
707,Udg. til transport og infrastruktur pr. indb.,2019,1712.0,Norddjurs Kommune
707,Udg. til transport og infrastruktur pr. indb.,2020,1747.0,Norddjurs Kommune
710,Udg. til transport og infrastruktur pr. indb.,2010,1884.0,Favrskov Kommune
710,Udg. til transport og infrastruktur pr. indb.,2011,1271.0,Favrskov Kommune
710,Udg. til transport og infrastruktur pr. indb.,2012,1588.0,Favrskov Kommune
710,Udg. til transport og infrastruktur pr. indb.,2013,1741.0,Favrskov Kommune
710,Udg. til transport og infrastruktur pr. indb.,2014,1446.0,Favrskov Kommune
710,Udg. til transport og infrastruktur pr. indb.,2015,1363.0,Favrskov Kommune
710,Udg. til transport og infrastruktur pr. indb.,2016,1534.0,Favrskov Kommune
710,Udg. til transport og infrastruktur pr. indb.,2017,1452.0,Favrskov Kommune
710,Udg. til transport og infrastruktur pr. indb.,2018,1392.0,Favrskov Kommune
710,Udg. til transport og infrastruktur pr. indb.,2019,1349.0,Favrskov Kommune
710,Udg. til transport og infrastruktur pr. indb.,2020,1558.0,Favrskov Kommune
727,Udg. til transport og infrastruktur pr. indb.,2010,1449.0,Odder Kommune
727,Udg. til transport og infrastruktur pr. indb.,2011,1112.0,Odder Kommune
727,Udg. til transport og infrastruktur pr. indb.,2012,1157.0,Odder Kommune
727,Udg. til transport og infrastruktur pr. indb.,2013,1288.0,Odder Kommune
727,Udg. til transport og infrastruktur pr. indb.,2014,1256.0,Odder Kommune
727,Udg. til transport og infrastruktur pr. indb.,2015,1487.0,Odder Kommune
727,Udg. til transport og infrastruktur pr. indb.,2016,1552.0,Odder Kommune
727,Udg. til transport og infrastruktur pr. indb.,2017,1513.0,Odder Kommune
727,Udg. til transport og infrastruktur pr. indb.,2018,1662.0,Odder Kommune
727,Udg. til transport og infrastruktur pr. indb.,2019,1788.0,Odder Kommune
727,Udg. til transport og infrastruktur pr. indb.,2020,1769.0,Odder Kommune
730,Udg. til transport og infrastruktur pr. indb.,2010,1579.0,Randers Kommune
730,Udg. til transport og infrastruktur pr. indb.,2011,1588.0,Randers Kommune
730,Udg. til transport og infrastruktur pr. indb.,2012,1514.0,Randers Kommune
730,Udg. til transport og infrastruktur pr. indb.,2013,1654.0,Randers Kommune
730,Udg. til transport og infrastruktur pr. indb.,2014,1507.0,Randers Kommune
730,Udg. til transport og infrastruktur pr. indb.,2015,1498.0,Randers Kommune
730,Udg. til transport og infrastruktur pr. indb.,2016,1498.0,Randers Kommune
730,Udg. til transport og infrastruktur pr. indb.,2017,1519.0,Randers Kommune
730,Udg. til transport og infrastruktur pr. indb.,2018,1491.0,Randers Kommune
730,Udg. til transport og infrastruktur pr. indb.,2019,1528.0,Randers Kommune
730,Udg. til transport og infrastruktur pr. indb.,2020,1529.0,Randers Kommune
740,Udg. til transport og infrastruktur pr. indb.,2010,1359.0,Silkeborg Kommune
740,Udg. til transport og infrastruktur pr. indb.,2011,1113.0,Silkeborg Kommune
740,Udg. til transport og infrastruktur pr. indb.,2012,1078.0,Silkeborg Kommune
740,Udg. til transport og infrastruktur pr. indb.,2013,1147.0,Silkeborg Kommune
740,Udg. til transport og infrastruktur pr. indb.,2014,1217.0,Silkeborg Kommune
740,Udg. til transport og infrastruktur pr. indb.,2015,1168.0,Silkeborg Kommune
740,Udg. til transport og infrastruktur pr. indb.,2016,1308.0,Silkeborg Kommune
740,Udg. til transport og infrastruktur pr. indb.,2017,1172.0,Silkeborg Kommune
740,Udg. til transport og infrastruktur pr. indb.,2018,1295.0,Silkeborg Kommune
740,Udg. til transport og infrastruktur pr. indb.,2019,1464.0,Silkeborg Kommune
740,Udg. til transport og infrastruktur pr. indb.,2020,1679.0,Silkeborg Kommune
741,Udg. til transport og infrastruktur pr. indb.,2010,3676.0,Samsø Kommune
