KommuneNr,IndicatorType,Year,Value
450,Anmeldte voldsforbrydelser pr. 1.000 indb.,2018,2.8
450,Anmeldte voldsforbrydelser pr. 1.000 indb.,2019,3.1
450,Anmeldte voldsforbrydelser pr. 1.000 indb.,2020,-1.0
461,Anmeldte voldsforbrydelser pr. 1.000 indb.,2010,2.9
461,Anmeldte voldsforbrydelser pr. 1.000 indb.,2011,2.8
461,Anmeldte voldsforbrydelser pr. 1.000 indb.,2012,2.4
461,Anmeldte voldsforbrydelser pr. 1.000 indb.,2013,2.4
461,Anmeldte voldsforbrydelser pr. 1.000 indb.,2014,2.1
461,Anmeldte voldsforbrydelser pr. 1.000 indb.,2015,2.1
461,Anmeldte voldsforbrydelser pr. 1.000 indb.,2016,2.2
461,Anmeldte voldsforbrydelser pr. 1.000 indb.,2017,2.4
461,Anmeldte voldsforbrydelser pr. 1.000 indb.,2018,2.5
461,Anmeldte voldsforbrydelser pr. 1.000 indb.,2019,2.3
461,Anmeldte voldsforbrydelser pr. 1.000 indb.,2020,-1.0
479,Anmeldte voldsforbrydelser pr. 1.000 indb.,2010,1.9
479,Anmeldte voldsforbrydelser pr. 1.000 indb.,2011,1.8
479,Anmeldte voldsforbrydelser pr. 1.000 indb.,2012,1.7
479,Anmeldte voldsforbrydelser pr. 1.000 indb.,2013,1.3
479,Anmeldte voldsforbrydelser pr. 1.000 indb.,2014,1.5
479,Anmeldte voldsforbrydelser pr. 1.000 indb.,2015,1.3
479,Anmeldte voldsforbrydelser pr. 1.000 indb.,2016,1.6
479,Anmeldte voldsforbrydelser pr. 1.000 indb.,2017,1.7
479,Anmeldte voldsforbrydelser pr. 1.000 indb.,2018,2.3
479,Anmeldte voldsforbrydelser pr. 1.000 indb.,2019,1.8
479,Anmeldte voldsforbrydelser pr. 1.000 indb.,2020,-1.0
480,Anmeldte voldsforbrydelser pr. 1.000 indb.,2010,1.7
480,Anmeldte voldsforbrydelser pr. 1.000 indb.,2011,1.5
480,Anmeldte voldsforbrydelser pr. 1.000 indb.,2012,1.3
480,Anmeldte voldsforbrydelser pr. 1.000 indb.,2013,1.3
480,Anmeldte voldsforbrydelser pr. 1.000 indb.,2014,1.7
480,Anmeldte voldsforbrydelser pr. 1.000 indb.,2015,0.9
480,Anmeldte voldsforbrydelser pr. 1.000 indb.,2016,1.4
480,Anmeldte voldsforbrydelser pr. 1.000 indb.,2017,1.5
480,Anmeldte voldsforbrydelser pr. 1.000 indb.,2018,2.1
480,Anmeldte voldsforbrydelser pr. 1.000 indb.,2019,2.2
480,Anmeldte voldsforbrydelser pr. 1.000 indb.,2020,-1.0
482,Anmeldte voldsforbrydelser pr. 1.000 indb.,2010,2.1
482,Anmeldte voldsforbrydelser pr. 1.000 indb.,2011,1.6
482,Anmeldte voldsforbrydelser pr. 1.000 indb.,2012,1.6
482,Anmeldte voldsforbrydelser pr. 1.000 indb.,2013,1.7
482,Anmeldte voldsforbrydelser pr. 1.000 indb.,2014,1.3
482,Anmeldte voldsforbrydelser pr. 1.000 indb.,2015,1.5
482,Anmeldte voldsforbrydelser pr. 1.000 indb.,2016,1.4
482,Anmeldte voldsforbrydelser pr. 1.000 indb.,2017,2.2
482,Anmeldte voldsforbrydelser pr. 1.000 indb.,2018,2.7
482,Anmeldte voldsforbrydelser pr. 1.000 indb.,2019,2.7
482,Anmeldte voldsforbrydelser pr. 1.000 indb.,2020,-1.0
492,Anmeldte voldsforbrydelser pr. 1.000 indb.,2010,0.9
492,Anmeldte voldsforbrydelser pr. 1.000 indb.,2011,0.5
492,Anmeldte voldsforbrydelser pr. 1.000 indb.,2012,1.4
492,Anmeldte voldsforbrydelser pr. 1.000 indb.,2013,1.4
492,Anmeldte voldsforbrydelser pr. 1.000 indb.,2014,0.6
492,Anmeldte voldsforbrydelser pr. 1.000 indb.,2015,-1.0
492,Anmeldte voldsforbrydelser pr. 1.000 indb.,2016,1.0
492,Anmeldte voldsforbrydelser pr. 1.000 indb.,2017,0.5
492,Anmeldte voldsforbrydelser pr. 1.000 indb.,2018,0.8
492,Anmeldte voldsforbrydelser pr. 1.000 indb.,2019,0.5
492,Anmeldte voldsforbrydelser pr. 1.000 indb.,2020,-1.0
510,Anmeldte voldsforbrydelser pr. 1.000 indb.,2010,1.9
510,Anmeldte voldsforbrydelser pr. 1.000 indb.,2011,1.9
510,Anmeldte voldsforbrydelser pr. 1.000 indb.,2012,1.9
510,Anmeldte voldsforbrydelser pr. 1.000 indb.,2013,1.6
510,Anmeldte voldsforbrydelser pr. 1.000 indb.,2014,1.2
510,Anmeldte voldsforbrydelser pr. 1.000 indb.,2015,1.3
510,Anmeldte voldsforbrydelser pr. 1.000 indb.,2016,1.7
510,Anmeldte voldsforbrydelser pr. 1.000 indb.,2017,1.9
510,Anmeldte voldsforbrydelser pr. 1.000 indb.,2018,2.1
510,Anmeldte voldsforbrydelser pr. 1.000 indb.,2019,2.7
510,Anmeldte voldsforbrydelser pr. 1.000 indb.,2020,-1.0
530,Anmeldte voldsforbrydelser pr. 1.000 indb.,2010,2.1
530,Anmeldte voldsforbrydelser pr. 1.000 indb.,2011,1.7
530,Anmeldte voldsforbrydelser pr. 1.000 indb.,2012,1.1
530,Anmeldte voldsforbrydelser pr. 1.000 indb.,2013,1.4
530,Anmeldte voldsforbrydelser pr. 1.000 indb.,2014,0.9
530,Anmeldte voldsforbrydelser pr. 1.000 indb.,2015,1.3
530,Anmeldte voldsforbrydelser pr. 1.000 indb.,2016,1.4
530,Anmeldte voldsforbrydelser pr. 1.000 indb.,2017,1.5
530,Anmeldte voldsforbrydelser pr. 1.000 indb.,2018,1.8
530,Anmeldte voldsforbrydelser pr. 1.000 indb.,2019,1.9
530,Anmeldte voldsforbrydelser pr. 1.000 indb.,2020,-1.0
540,Anmeldte voldsforbrydelser pr. 1.000 indb.,2010,1.6
540,Anmeldte voldsforbrydelser pr. 1.000 indb.,2011,2.3
540,Anmeldte voldsforbrydelser pr. 1.000 indb.,2012,1.7
540,Anmeldte voldsforbrydelser pr. 1.000 indb.,2013,1.8
540,Anmeldte voldsforbrydelser pr. 1.000 indb.,2014,1.4
540,Anmeldte voldsforbrydelser pr. 1.000 indb.,2015,1.5
540,Anmeldte voldsforbrydelser pr. 1.000 indb.,2016,2.7
540,Anmeldte voldsforbrydelser pr. 1.000 indb.,2017,1.9
540,Anmeldte voldsforbrydelser pr. 1.000 indb.,2018,2.1
540,Anmeldte voldsforbrydelser pr. 1.000 indb.,2019,2.2
540,Anmeldte voldsforbrydelser pr. 1.000 indb.,2020,-1.0
550,Anmeldte voldsforbrydelser pr. 1.000 indb.,2010,2.1
550,Anmeldte voldsforbrydelser pr. 1.000 indb.,2011,2.1
550,Anmeldte voldsforbrydelser pr. 1.000 indb.,2012,1.9
550,Anmeldte voldsforbrydelser pr. 1.000 indb.,2013,1.3
550,Anmeldte voldsforbrydelser pr. 1.000 indb.,2014,1.5
550,Anmeldte voldsforbrydelser pr. 1.000 indb.,2015,1.4
550,Anmeldte voldsforbrydelser pr. 1.000 indb.,2016,2.3
550,Anmeldte voldsforbrydelser pr. 1.000 indb.,2017,2.3
550,Anmeldte voldsforbrydelser pr. 1.000 indb.,2018,3.5
550,Anmeldte voldsforbrydelser pr. 1.000 indb.,2019,2.3
550,Anmeldte voldsforbrydelser pr. 1.000 indb.,2020,-1.0
561,Anmeldte voldsforbrydelser pr. 1.000 indb.,2010,3.1
561,Anmeldte voldsforbrydelser pr. 1.000 indb.,2011,3.0
561,Anmeldte voldsforbrydelser pr. 1.000 indb.,2012,3.0
561,Anmeldte voldsforbrydelser pr. 1.000 indb.,2013,2.8
561,Anmeldte voldsforbrydelser pr. 1.000 indb.,2014,2.4
561,Anmeldte voldsforbrydelser pr. 1.000 indb.,2015,2.5
561,Anmeldte voldsforbrydelser pr. 1.000 indb.,2016,3.1
561,Anmeldte voldsforbrydelser pr. 1.000 indb.,2017,2.9
561,Anmeldte voldsforbrydelser pr. 1.000 indb.,2018,2.6
561,Anmeldte voldsforbrydelser pr. 1.000 indb.,2019,3.0
561,Anmeldte voldsforbrydelser pr. 1.000 indb.,2020,-1.0
563,Anmeldte voldsforbrydelser pr. 1.000 indb.,2010,0.9
563,Anmeldte voldsforbrydelser pr. 1.000 indb.,2011,1.9
563,Anmeldte voldsforbrydelser pr. 1.000 indb.,2012,1.5
563,Anmeldte voldsforbrydelser pr. 1.000 indb.,2013,1.9
563,Anmeldte voldsforbrydelser pr. 1.000 indb.,2014,0.9
563,Anmeldte voldsforbrydelser pr. 1.000 indb.,2015,1.2
563,Anmeldte voldsforbrydelser pr. 1.000 indb.,2016,0.3
563,Anmeldte voldsforbrydelser pr. 1.000 indb.,2017,1.2
563,Anmeldte voldsforbrydelser pr. 1.000 indb.,2018,3.2
563,Anmeldte voldsforbrydelser pr. 1.000 indb.,2019,2.1
563,Anmeldte voldsforbrydelser pr. 1.000 indb.,2020,-1.0
573,Anmeldte voldsforbrydelser pr. 1.000 indb.,2010,1.5
573,Anmeldte voldsforbrydelser pr. 1.000 indb.,2011,1.6
573,Anmeldte voldsforbrydelser pr. 1.000 indb.,2012,1.5
573,Anmeldte voldsforbrydelser pr. 1.000 indb.,2013,1.4
573,Anmeldte voldsforbrydelser pr. 1.000 indb.,2014,1.2
573,Anmeldte voldsforbrydelser pr. 1.000 indb.,2015,1.2
573,Anmeldte voldsforbrydelser pr. 1.000 indb.,2016,1.4
573,Anmeldte voldsforbrydelser pr. 1.000 indb.,2017,1.9
573,Anmeldte voldsforbrydelser pr. 1.000 indb.,2018,2.3
573,Anmeldte voldsforbrydelser pr. 1.000 indb.,2019,2.0
573,Anmeldte voldsforbrydelser pr. 1.000 indb.,2020,-1.0
575,Anmeldte voldsforbrydelser pr. 1.000 indb.,2010,1.8
575,Anmeldte voldsforbrydelser pr. 1.000 indb.,2011,1.4
575,Anmeldte voldsforbrydelser pr. 1.000 indb.,2012,1.5
575,Anmeldte voldsforbrydelser pr. 1.000 indb.,2013,1.7
575,Anmeldte voldsforbrydelser pr. 1.000 indb.,2014,1.5
575,Anmeldte voldsforbrydelser pr. 1.000 indb.,2015,1.2
575,Anmeldte voldsforbrydelser pr. 1.000 indb.,2016,1.4
575,Anmeldte voldsforbrydelser pr. 1.000 indb.,2017,1.3
575,Anmeldte voldsforbrydelser pr. 1.000 indb.,2018,1.5
575,Anmeldte voldsforbrydelser pr. 1.000 indb.,2019,1.6
575,Anmeldte voldsforbrydelser pr. 1.000 indb.,2020,-1.0
580,Anmeldte voldsforbrydelser pr. 1.000 indb.,2010,2.9
580,Anmeldte voldsforbrydelser pr. 1.000 indb.,2011,2.5
580,Anmeldte voldsforbrydelser pr. 1.000 indb.,2012,2.2
580,Anmeldte voldsforbrydelser pr. 1.000 indb.,2013,2.1
580,Anmeldte voldsforbrydelser pr. 1.000 indb.,2014,1.9
580,Anmeldte voldsforbrydelser pr. 1.000 indb.,2015,1.9
580,Anmeldte voldsforbrydelser pr. 1.000 indb.,2016,2.6
580,Anmeldte voldsforbrydelser pr. 1.000 indb.,2017,2.4
580,Anmeldte voldsforbrydelser pr. 1.000 indb.,2018,2.3
580,Anmeldte voldsforbrydelser pr. 1.000 indb.,2019,2.5
580,Anmeldte voldsforbrydelser pr. 1.000 indb.,2020,-1.0
607,Anmeldte voldsforbrydelser pr. 1.000 indb.,2010,2.9
607,Anmeldte voldsforbrydelser pr. 1.000 indb.,2011,2.6
607,Anmeldte voldsforbrydelser pr. 1.000 indb.,2012,2.0
607,Anmeldte voldsforbrydelser pr. 1.000 indb.,2013,1.8
607,Anmeldte voldsforbrydelser pr. 1.000 indb.,2014,1.4
607,Anmeldte voldsforbrydelser pr. 1.000 indb.,2015,1.7
607,Anmeldte voldsforbrydelser pr. 1.000 indb.,2016,2.2
607,Anmeldte voldsforbrydelser pr. 1.000 indb.,2017,2.7
607,Anmeldte voldsforbrydelser pr. 1.000 indb.,2018,2.9
607,Anmeldte voldsforbrydelser pr. 1.000 indb.,2019,2.7
607,Anmeldte voldsforbrydelser pr. 1.000 indb.,2020,-1.0
621,Anmeldte voldsforbrydelser pr. 1.000 indb.,2010,1.9
621,Anmeldte voldsforbrydelser pr. 1.000 indb.,2011,1.9
621,Anmeldte voldsforbrydelser pr. 1.000 indb.,2012,1.6
621,Anmeldte voldsforbrydelser pr. 1.000 indb.,2013,1.5
621,Anmeldte voldsforbrydelser pr. 1.000 indb.,2014,1.2
621,Anmeldte voldsforbrydelser pr. 1.000 indb.,2015,1.6
621,Anmeldte voldsforbrydelser pr. 1.000 indb.,2016,1.6
621,Anmeldte voldsforbrydelser pr. 1.000 indb.,2017,2.2
621,Anmeldte voldsforbrydelser pr. 1.000 indb.,2018,2.3
621,Anmeldte voldsforbrydelser pr. 1.000 indb.,2019,2.4
621,Anmeldte voldsforbrydelser pr. 1.000 indb.,2020,-1.0
630,Anmeldte voldsforbrydelser pr. 1.000 indb.,2010,2.0
630,Anmeldte voldsforbrydelser pr. 1.000 indb.,2011,1.9
630,Anmeldte voldsforbrydelser pr. 1.000 indb.,2012,1.8
630,Anmeldte voldsforbrydelser pr. 1.000 indb.,2013,1.2
630,Anmeldte voldsforbrydelser pr. 1.000 indb.,2014,1.3
630,Anmeldte voldsforbrydelser pr. 1.000 indb.,2015,1.6
630,Anmeldte voldsforbrydelser pr. 1.000 indb.,2016,2.0
630,Anmeldte voldsforbrydelser pr. 1.000 indb.,2017,2.3
630,Anmeldte voldsforbrydelser pr. 1.000 indb.,2018,2.4
630,Anmeldte voldsforbrydelser pr. 1.000 indb.,2019,2.4
630,Anmeldte voldsforbrydelser pr. 1.000 indb.,2020,-1.0
615,Anmeldte voldsforbrydelser pr. 1.000 indb.,2010,2.3
615,Anmeldte voldsforbrydelser pr. 1.000 indb.,2011,1.8
615,Anmeldte voldsforbrydelser pr. 1.000 indb.,2012,1.4
615,Anmeldte voldsforbrydelser pr. 1.000 indb.,2013,1.4
615,Anmeldte voldsforbrydelser pr. 1.000 indb.,2014,1.4
615,Anmeldte voldsforbrydelser pr. 1.000 indb.,2015,1.2
615,Anmeldte voldsforbrydelser pr. 1.000 indb.,2016,1.5
615,Anmeldte voldsforbrydelser pr. 1.000 indb.,2017,2.3
615,Anmeldte voldsforbrydelser pr. 1.000 indb.,2018,2.7
615,Anmeldte voldsforbrydelser pr. 1.000 indb.,2019,2.3
615,Anmeldte voldsforbrydelser pr. 1.000 indb.,2020,-1.0
657,Anmeldte voldsforbrydelser pr. 1.000 indb.,2010,1.4
657,Anmeldte voldsforbrydelser pr. 1.000 indb.,2011,1.2
657,Anmeldte voldsforbrydelser pr. 1.000 indb.,2012,1.4
657,Anmeldte voldsforbrydelser pr. 1.000 indb.,2013,1.2
657,Anmeldte voldsforbrydelser pr. 1.000 indb.,2014,1.4
657,Anmeldte voldsforbrydelser pr. 1.000 indb.,2015,1.5
657,Anmeldte voldsforbrydelser pr. 1.000 indb.,2016,1.9
657,Anmeldte voldsforbrydelser pr. 1.000 indb.,2017,1.8
657,Anmeldte voldsforbrydelser pr. 1.000 indb.,2018,2.0
657,Anmeldte voldsforbrydelser pr. 1.000 indb.,2019,2.5
657,Anmeldte voldsforbrydelser pr. 1.000 indb.,2020,-1.0
661,Anmeldte voldsforbrydelser pr. 1.000 indb.,2010,1.6
661,Anmeldte voldsforbrydelser pr. 1.000 indb.,2011,2.0
661,Anmeldte voldsforbrydelser pr. 1.000 indb.,2012,2.0
661,Anmeldte voldsforbrydelser pr. 1.000 indb.,2013,1.6
661,Anmeldte voldsforbrydelser pr. 1.000 indb.,2014,1.4
661,Anmeldte voldsforbrydelser pr. 1.000 indb.,2015,1.7
661,Anmeldte voldsforbrydelser pr. 1.000 indb.,2016,1.4
661,Anmeldte voldsforbrydelser pr. 1.000 indb.,2017,1.7
661,Anmeldte voldsforbrydelser pr. 1.000 indb.,2018,2.1
661,Anmeldte voldsforbrydelser pr. 1.000 indb.,2019,2.1
661,Anmeldte voldsforbrydelser pr. 1.000 indb.,2020,-1.0
665,Anmeldte voldsforbrydelser pr. 1.000 indb.,2010,1.4
665,Anmeldte voldsforbrydelser pr. 1.000 indb.,2011,2.0
665,Anmeldte voldsforbrydelser pr. 1.000 indb.,2012,1.2
665,Anmeldte voldsforbrydelser pr. 1.000 indb.,2013,1.3
665,Anmeldte voldsforbrydelser pr. 1.000 indb.,2014,1.0
665,Anmeldte voldsforbrydelser pr. 1.000 indb.,2015,1.4
665,Anmeldte voldsforbrydelser pr. 1.000 indb.,2016,0.9
665,Anmeldte voldsforbrydelser pr. 1.000 indb.,2017,0.8
665,Anmeldte voldsforbrydelser pr. 1.000 indb.,2018,1.3
665,Anmeldte voldsforbrydelser pr. 1.000 indb.,2019,1.7
665,Anmeldte voldsforbrydelser pr. 1.000 indb.,2020,-1.0
671,Anmeldte voldsforbrydelser pr. 1.000 indb.,2010,1.2
671,Anmeldte voldsforbrydelser pr. 1.000 indb.,2011,1.6
671,Anmeldte voldsforbrydelser pr. 1.000 indb.,2012,1.4
671,Anmeldte voldsforbrydelser pr. 1.000 indb.,2013,1.6
671,Anmeldte voldsforbrydelser pr. 1.000 indb.,2014,1.7
671,Anmeldte voldsforbrydelser pr. 1.000 indb.,2015,1.9
671,Anmeldte voldsforbrydelser pr. 1.000 indb.,2016,1.7
671,Anmeldte voldsforbrydelser pr. 1.000 indb.,2017,2.4
671,Anmeldte voldsforbrydelser pr. 1.000 indb.,2018,1.9
671,Anmeldte voldsforbrydelser pr. 1.000 indb.,2019,2.5
671,Anmeldte voldsforbrydelser pr. 1.000 indb.,2020,-1.0
706,Anmeldte voldsforbrydelser pr. 1.000 indb.,2010,1.4
706,Anmeldte voldsforbrydelser pr. 1.000 indb.,2011,1.0
706,Anmeldte voldsforbrydelser pr. 1.000 indb.,2012,1.3
706,Anmeldte voldsforbrydelser pr. 1.000 indb.,2013,1.1
706,Anmeldte voldsforbrydelser pr. 1.000 indb.,2014,0.7
706,Anmeldte voldsforbrydelser pr. 1.000 indb.,2015,0.8
706,Anmeldte voldsforbrydelser pr. 1.000 indb.,2016,1.2
706,Anmeldte voldsforbrydelser pr. 1.000 indb.,2017,1.4
706,Anmeldte voldsforbrydelser pr. 1.000 indb.,2018,1.1
706,Anmeldte voldsforbrydelser pr. 1.000 indb.,2019,1.0
706,Anmeldte voldsforbrydelser pr. 1.000 indb.,2020,-1.0
707,Anmeldte voldsforbrydelser pr. 1.000 indb.,2010,1.4
707,Anmeldte voldsforbrydelser pr. 1.000 indb.,2011,2.1
707,Anmeldte voldsforbrydelser pr. 1.000 indb.,2012,2.0
707,Anmeldte voldsforbrydelser pr. 1.000 indb.,2013,1.4
707,Anmeldte voldsforbrydelser pr. 1.000 indb.,2014,1.3
707,Anmeldte voldsforbrydelser pr. 1.000 indb.,2015,1.8
707,Anmeldte voldsforbrydelser pr. 1.000 indb.,2016,2.1
707,Anmeldte voldsforbrydelser pr. 1.000 indb.,2017,1.6
707,Anmeldte voldsforbrydelser pr. 1.000 indb.,2018,2.0
707,Anmeldte voldsforbrydelser pr. 1.000 indb.,2019,1.9
707,Anmeldte voldsforbrydelser pr. 1.000 indb.,2020,-1.0
710,Anmeldte voldsforbrydelser pr. 1.000 indb.,2010,1.1
710,Anmeldte voldsforbrydelser pr. 1.000 indb.,2011,1.4
710,Anmeldte voldsforbrydelser pr. 1.000 indb.,2012,1.0
710,Anmeldte voldsforbrydelser pr. 1.000 indb.,2013,1.0
710,Anmeldte voldsforbrydelser pr. 1.000 indb.,2014,0.9
710,Anmeldte voldsforbrydelser pr. 1.000 indb.,2015,1.1
710,Anmeldte voldsforbrydelser pr. 1.000 indb.,2016,1.3
710,Anmeldte voldsforbrydelser pr. 1.000 indb.,2017,1.1
710,Anmeldte voldsforbrydelser pr. 1.000 indb.,2018,1.0
710,Anmeldte voldsforbrydelser pr. 1.000 indb.,2019,1.5
710,Anmeldte voldsforbrydelser pr. 1.000 indb.,2020,-1.0
727,Anmeldte voldsforbrydelser pr. 1.000 indb.,2010,1.0
727,Anmeldte voldsforbrydelser pr. 1.000 indb.,2011,1.1
727,Anmeldte voldsforbrydelser pr. 1.000 indb.,2012,1.1
727,Anmeldte voldsforbrydelser pr. 1.000 indb.,2013,1.1
727,Anmeldte voldsforbrydelser pr. 1.000 indb.,2014,1.4
727,Anmeldte voldsforbrydelser pr. 1.000 indb.,2015,0.8
727,Anmeldte voldsforbrydelser pr. 1.000 indb.,2016,1.1
727,Anmeldte voldsforbrydelser pr. 1.000 indb.,2017,1.3
727,Anmeldte voldsforbrydelser pr. 1.000 indb.,2018,1.3
727,Anmeldte voldsforbrydelser pr. 1.000 indb.,2019,1.7
727,Anmeldte voldsforbrydelser pr. 1.000 indb.,2020,-1.0
730,Anmeldte voldsforbrydelser pr. 1.000 indb.,2010,3.4
730,Anmeldte voldsforbrydelser pr. 1.000 indb.,2011,2.5
730,Anmeldte voldsforbrydelser pr. 1.000 indb.,2012,2.2
730,Anmeldte voldsforbrydelser pr. 1.000 indb.,2013,2.1
730,Anmeldte voldsforbrydelser pr. 1.000 indb.,2014,2.1
730,Anmeldte voldsforbrydelser pr. 1.000 indb.,2015,1.6
730,Anmeldte voldsforbrydelser pr. 1.000 indb.,2016,2.2
730,Anmeldte voldsforbrydelser pr. 1.000 indb.,2017,2.3
730,Anmeldte voldsforbrydelser pr. 1.000 indb.,2018,2.2
730,Anmeldte voldsforbrydelser pr. 1.000 indb.,2019,2.5
730,Anmeldte voldsforbrydelser pr. 1.000 indb.,2020,-1.0
740,Anmeldte voldsforbrydelser pr. 1.000 indb.,2010,1.6
740,Anmeldte voldsforbrydelser pr. 1.000 indb.,2011,1.5
740,Anmeldte voldsforbrydelser pr. 1.000 indb.,2012,1.6
740,Anmeldte voldsforbrydelser pr. 1.000 indb.,2013,1.2
740,Anmeldte voldsforbrydelser pr. 1.000 indb.,2014,1.2
740,Anmeldte voldsforbrydelser pr. 1.000 indb.,2015,1.3
740,Anmeldte voldsforbrydelser pr. 1.000 indb.,2016,1.3
740,Anmeldte voldsforbrydelser pr. 1.000 indb.,2017,1.3
740,Anmeldte voldsforbrydelser pr. 1.000 indb.,2018,1.4
740,Anmeldte voldsforbrydelser pr. 1.000 indb.,2019,2.1
740,Anmeldte voldsforbrydelser pr. 1.000 indb.,2020,-1.0
741,Anmeldte voldsforbrydelser pr. 1.000 indb.,2010,3.0
741,Anmeldte voldsforbrydelser pr. 1.000 indb.,2011,2.1
741,Anmeldte voldsforbrydelser pr. 1.000 indb.,2012,1.5
741,Anmeldte voldsforbrydelser pr. 1.000 indb.,2013,0.5
741,Anmeldte voldsforbrydelser pr. 1.000 indb.,2014,1.9
741,Anmeldte voldsforbrydelser pr. 1.000 indb.,2015,1.6
741,Anmeldte voldsforbrydelser pr. 1.000 indb.,2016,3.0
741,Anmeldte voldsforbrydelser pr. 1.000 indb.,2017,1.1
741,Anmeldte voldsforbrydelser pr. 1.000 indb.,2018,2.2
741,Anmeldte voldsforbrydelser pr. 1.000 indb.,2019,2.4
741,Anmeldte voldsforbrydelser pr. 1.000 indb.,2020,-1.0
746,Anmeldte voldsforbrydelser pr. 1.000 indb.,2010,1.0
746,Anmeldte voldsforbrydelser pr. 1.000 indb.,2011,1.1
746,Anmeldte voldsforbrydelser pr. 1.000 indb.,2012,0.6
746,Anmeldte voldsforbrydelser pr. 1.000 indb.,2013,0.6
746,Anmeldte voldsforbrydelser pr. 1.000 indb.,2014,0.4
746,Anmeldte voldsforbrydelser pr. 1.000 indb.,2015,0.8
746,Anmeldte voldsforbrydelser pr. 1.000 indb.,2016,0.7
746,Anmeldte voldsforbrydelser pr. 1.000 indb.,2017,1.0
746,Anmeldte voldsforbrydelser pr. 1.000 indb.,2018,1.0
746,Anmeldte voldsforbrydelser pr. 1.000 indb.,2019,1.4
746,Anmeldte voldsforbrydelser pr. 1.000 indb.,2020,-1.0
751,Anmeldte voldsforbrydelser pr. 1.000 indb.,2010,2.7
751,Anmeldte voldsforbrydelser pr. 1.000 indb.,2011,2.8
751,Anmeldte voldsforbrydelser pr. 1.000 indb.,2012,2.6
751,Anmeldte voldsforbrydelser pr. 1.000 indb.,2013,2.4
751,Anmeldte voldsforbrydelser pr. 1.000 indb.,2014,2.1
751,Anmeldte voldsforbrydelser pr. 1.000 indb.,2015,2.1
751,Anmeldte voldsforbrydelser pr. 1.000 indb.,2016,2.4
751,Anmeldte voldsforbrydelser pr. 1.000 indb.,2017,2.4
751,Anmeldte voldsforbrydelser pr. 1.000 indb.,2018,2.4
751,Anmeldte voldsforbrydelser pr. 1.000 indb.,2019,2.3
751,Anmeldte voldsforbrydelser pr. 1.000 indb.,2020,-1.0
756,Anmeldte voldsforbrydelser pr. 1.000 indb.,2010,1.4
756,Anmeldte voldsforbrydelser pr. 1.000 indb.,2011,1.4
756,Anmeldte voldsforbrydelser pr. 1.000 indb.,2012,1.1
756,Anmeldte voldsforbrydelser pr. 1.000 indb.,2013,1.0
756,Anmeldte voldsforbrydelser pr. 1.000 indb.,2014,1.2
756,Anmeldte voldsforbrydelser pr. 1.000 indb.,2015,1.2
756,Anmeldte voldsforbrydelser pr. 1.000 indb.,2016,1.4
756,Anmeldte voldsforbrydelser pr. 1.000 indb.,2017,1.8
756,Anmeldte voldsforbrydelser pr. 1.000 indb.,2018,1.7
756,Anmeldte voldsforbrydelser pr. 1.000 indb.,2019,2.4
756,Anmeldte voldsforbrydelser pr. 1.000 indb.,2020,-1.0
760,Anmeldte voldsforbrydelser pr. 1.000 indb.,2010,1.3
760,Anmeldte voldsforbrydelser pr. 1.000 indb.,2011,1.4
760,Anmeldte voldsforbrydelser pr. 1.000 indb.,2012,0.9
760,Anmeldte voldsforbrydelser pr. 1.000 indb.,2013,0.8
760,Anmeldte voldsforbrydelser pr. 1.000 indb.,2014,1.0
760,Anmeldte voldsforbrydelser pr. 1.000 indb.,2015,0.8
760,Anmeldte voldsforbrydelser pr. 1.000 indb.,2016,1.0
760,Anmeldte voldsforbrydelser pr. 1.000 indb.,2017,0.7
760,Anmeldte voldsforbrydelser pr. 1.000 indb.,2018,1.0
760,Anmeldte voldsforbrydelser pr. 1.000 indb.,2019,1.4
760,Anmeldte voldsforbrydelser pr. 1.000 indb.,2020,-1.0
766,Anmeldte voldsforbrydelser pr. 1.000 indb.,2010,0.9
766,Anmeldte voldsforbrydelser pr. 1.000 indb.,2011,0.8
766,Anmeldte voldsforbrydelser pr. 1.000 indb.,2012,0.8
766,Anmeldte voldsforbrydelser pr. 1.000 indb.,2013,0.6
766,Anmeldte voldsforbrydelser pr. 1.000 indb.,2014,0.9
766,Anmeldte voldsforbrydelser pr. 1.000 indb.,2015,1.0
766,Anmeldte voldsforbrydelser pr. 1.000 indb.,2016,1.0
766,Anmeldte voldsforbrydelser pr. 1.000 indb.,2017,1.7
766,Anmeldte voldsforbrydelser pr. 1.000 indb.,2018,1.7
766,Anmeldte voldsforbrydelser pr. 1.000 indb.,2019,1.5
766,Anmeldte voldsforbrydelser pr. 1.000 indb.,2020,-1.0
779,Anmeldte voldsforbrydelser pr. 1.000 indb.,2010,1.6
779,Anmeldte voldsforbrydelser pr. 1.000 indb.,2011,1.4
779,Anmeldte voldsforbrydelser pr. 1.000 indb.,2012,1.4
779,Anmeldte voldsforbrydelser pr. 1.000 indb.,2013,1.5
779,Anmeldte voldsforbrydelser pr. 1.000 indb.,2014,1.2
779,Anmeldte voldsforbrydelser pr. 1.000 indb.,2015,1.7
779,Anmeldte voldsforbrydelser pr. 1.000 indb.,2016,1.9
779,Anmeldte voldsforbrydelser pr. 1.000 indb.,2017,1.6
779,Anmeldte voldsforbrydelser pr. 1.000 indb.,2018,1.7
779,Anmeldte voldsforbrydelser pr. 1.000 indb.,2019,2.5
